"itemid","name","price01","stock01"
"11647","Airy Ring","33862","2"
"11646","Sirona's Ring","195000","1"
"11649","Solemn Ring","10000","2"
"11648","Spiral Ring","20000","0"
"11650","Heed Ring","25000","3"
"11652","Miseria Ring","5000","0"
"11653","Keen Ring","20000","2"
"11654","Puffin Ring","100000","1"
"11655","Noddy Ring","100000","0"
"11656","Pyrosoul Ring","30000","1"
"11657","Icesoul Ring","20000","3"
"11658","Stormsoul Ring","30000","4"
"11659","Terrasoul Ring","30050","2"
"11660","Thundersoul Ring","20000","2"
"11661","Aquasoul Ring","10000","0"
"11662","Dawnsoul Ring","40000","4"
"11663","Dusksoul Ring","92550","2"
"11664","Phrygian Ring","20000","0"
"11665","Phrygian Ring +1","555","0"
"11667","Roller's Ring","50000","4"
"11668","Irrwisch Ring","20000","4"
"11672","Mujin Band","455000","16"
"11671","Oneiros Ring","10000","4"
"11673","Demonry Ring","10000","3"
"11676","Flock Ring","10000","0"
"11675","Fervor Ring","30000","5"
"11678","Flame Earring","40000","2"
"11679","Thunder Earring","50000","2"
"11681","Breeze Earring","30000","1"
"11682","Snow Earring","40000","0"
"11683","Aqua Earring","30000","2"
"11686","Vulcan's Earring","800000","0"
"11685","Darkness Earring","50000","3"
"11687","Jupiter's Earring","100000","0"
"11688","Terra's Earring","300000","0"
"11694","Bloodgem Earring","30000","1"
"11695","Volley Earring","30000","4"
"11696","Kemas Earring","20000","4"
"11701","Skald Breloque","10000","0"
"11702","Centaurus Earring","30000","3"
"11723","Reverie Earring","1000","1"
"11724","Reverie Earring +1","100000","0"
"11725","Phrygian Earring","60000","1"
"11726","Phryg. Earring +1","200000","0"
"11727","Flock Earring","29500","4"
"11740","Thiazi's Belt","25000","3"
"11741","Sentry Belt","20000","2"
"11742","Cognition Belt","9500","4"
"11744","Cognizant Belt","30000","2"
"11743","Searing Sash","10000","7"
"11746","Belisama's Rope","20000","1"
"11745","Aristo Belt","10000","7"
"11747","Austerity Belt","97500","0"
"11749","Sveltesse Gouriz","16000","0"
"11748","Acerbic Sash","10000","0"
"11753","Emphatikos Rope","200000","0"
"11754","Crudelis Belt","30000","1"
"11763","Beir Belt","10000","2"
"11764","Beir Belt +1","294500","1"
"11765","Sanctuary Obi","20000","3"
"11766","Sanctuary Obi +1","1000000","0"
"11771","Pipilaka Belt","36000","1"
"11773","Oneiros Belt","30000","1"
"11775","Oneiros Rope","10000","2"
"11777","Demonry Sash","10000","1"
"11778","Gules Cap","50000","1"
"11780","Versa Celata","100000","3"
"11781","Versa Celata +1","1200000","0"
"11782","Lore Hat","30000","1"
"11772","Oneiros Sash","20000","8"
"11770","Accursed Belt","20000","2"
"11776","Mujin Obi","20000","4"
"11783","Lore Hat +1","500000","0"
"11788","Jester's Hat","100000","3"
"11800","Cenobite's Coiffe","1000","2"
"11801","Deceit Mask","10000","5"
"11802","Alcide's Cap","50000","1"
"11803","Alcide's Cap +1","300000","0"
"11804","Nemus Khud","30000","6"
"11805","Nemus Khud +1","500000","0"
"11807","Nebula Hat +1","1000000","0"
"11806","Nebula Hat","20000","1"
"11808","Fazheluo Helm","100000","6"
"11809","Cuauh. Headpiece","40000","0"
"11810","Hyksos Khat","50000","7"
"11813","Chimera Hairpin","10000","0"
"11820","Khthonios Mask","10000","1"
"11821","Khthonios Helm","20000","1"
"11822","Amanita Hairpin","20000","3"
"11823","Cocoon Band","5000","1"
"11824","Fazheluo Helm +1","3000000","0"
"11825","Cuauh. Hdpce. +1","700000","0"
"11826","Hyksos Khat +1","600000","0"
"11827","Lenore's Hairpin","30000","2"
"11828","Gules Harness","30000","1"
"11829","Gules Harness +1","300000","0"
"11830","Versa Hauberk","20000","1"
"11832","Lore Robe","30000","2"
"11831","Versa Hauberk +1","200000","0"
"11833","Lore Robe +1","1000000","0"
"11845","Alcd. Harness +1","100000","0"
"11844","Alcide's Harness","40000","4"
"11846","Nemus Peti","50000","4"
"11847","Nemus Peti +1","1000000","0"
"11848","Nebula Hpl.","30000","1"
"11849","Nebula Hpl. +1","1950000","0"
"11850","Fazheluo Mail","80000","0"
"11851","Cuauhtli Harness","100000","0"
"11852","Hyksos Robe","80000","5"
"11858","Fazheluo Mail +1","3400000","0"
"11860","Hyksos Robe +1","5000000","0"
"11863","Ocelomeh Harness","50000","3"
"11864","Nefer Kalasiris","100000","4"
"11865","Mekira Toshugai","50000","2"
"11869","Ocelm. Harness +1","500000","0"
"11870","Nefer Kalasiris +1","4000000","0"
"11871","Mekira Toshugai +1","2885000","0"
"11878","Gules Mittens","20000","2"
"11879","Gules Mittens +1","60000","0"
"11880","Versa Mufflers","50000","0"
"11881","Versa Mufflers +1","200000","0"
"11882","Lore Cuffs","100000","3"
"11883","Lore Cuffs +1","300000","0"
"11898","Wave Gages","2000","0"
"11899","Weald Gages","10000","1"
"11900","Savanna Gages","70000","1"
"11901","Tropic Gages","10000","1"
"11902","Strand Gages","10000","4"
"11904","Thicket Gages","2000","1"
"11903","Tide Gages","10000","2"
"11905","Brook Gages","29000","3"
"11906","Wild Gages","2000","1"
"11907","Torrid Gages","2000","2"
"11908","Brute Gauntlets","10000","5"
"11910","Derobade Mittens","20000","2"
"11909","Trigger Gloves","1000","3"
"11911","Alcide's Mitts","50000","4"
"11912","Alcide's Mitts +1","100000","0"
"11913","Nemus Bazubands","40000","3"
"11915","Nebula Cuffs","50000","3"
"11917","Carapacho Cuffs","80000","5"
"11918","Khthonios Gloves","45000","3"
"11916","Nebula Cuffs +1","500000","0"
"11920","Melaco Mittens","10000","0"
"11921","Magma Gauntlets","10000","0"
"11922","Pavor Gauntlets","150000","6"
"11923","Tjukurrpa Gauntlets","40000","2"
"11925","Alruna's Gloves","30000","1"
"11928","Gules Subligar","10000","0"
"11929","Gules Subligar +1","500000","0"
"11930","Versa Breeches","50000","3"
"11931","Versa Breeches +1","1267526","0"
"11932","Lore Slops","100000","2"
"11933","Lore Slops +1","1005000","0"
"11937","Sagacity Lappas","20000","4"
"11947","Nisse Slacks","10000","1"
"11950","Alcide's Subligar","30000","1"
"11949","Haven Hose","50000","4"
"11951","Alcd. Subligar +1","500000","1"
"11952","Nemus Salvars","40000","2"
"11954","Nebula Slops","20000","0"
"11953","Nemus Salvars +1","500000","0"
"11955","Nebula Slops +1","200000","0"
"11958","Calmecac Trousers","50000","1"
"11960","Jingang Hose","20000","0"
"11959","Calmecac Subligar","40000","1"
"11961","Menhit Slacks","50000","0"
"11962","Galvanic Slops","20000","1"
"11963","Affronter Cuisses","50000","1"
"11972","Praeco Slacks","30000","2"
"11973","Hidalgo Slops","40000","1"
"11974","Avant Cuisses","20000","3"
"11975","Avant Cuisses +1","100000","1"
"11976","Kacura Subligar","20000","5"
"11977","Kacura Subligar +1","50000","0"
"11978","Sweven Slacks","120000","3"
"12117","Ebon Armet","30000","3"
"12120","Ebon Mask","50000","1"
"12141","Ebon Beret","100000","3"
"12153","Ebon Breastplate","100000","0"
"12156","Ebon Harness","290500","3"
"12177","Ebon Frock","200000","2"
"12189","Ebon Gauntlets","100000","0"
"12192","Ebon Gloves","50000","0"
"12213","Ebon Mitts","39500","0"
"12225","Ebon Hose","100000","0"
"12228","Ebon Brais","90000","1"
"12249","Ebon Slops","100000","0"
"12261","Ebon Leggings","30000","0"
"12264","Ebon Boots","200000","0"
"12285","Ebon Clogs","80000","1"
"12290","Maple Shield","2000","9"
"12289","Lauan Shield","5000","1"
"12291","Elm Shield","5000","0"
"12292","Mahogany Shield","10000","1"
"12294","Leather Shield","1000","0"
"12293","Oak Shield","4000","0"
"12295","Round Shield","100000","0"
"12299","Aspis","10000","1"
"12304","Msk.Cmd. Shield","10000","1"
"12301","Buckler","130000","4"
"12302","Darksteel Buckler","10000","5"
"12300","Targe","4000","3"
"12303","Gold Buckler","20000","3"
"12305","Ice Shield","10000","2"
"12307","Heater Shield","10000","0"
"12306","Kite Shield","3000","1"
"12308","Darksteel Shield","50000","3"
"12309","Ritter Shield","20000","1"
"12310","Diamond Shield","30000","2"
"12311","Hoplon","10000","0"
"12312","R.K. Army Shield","47500","6"
"12313","T.K. Army Shield","20000","2"
"12316","Fish Scale Shield","10000","1"
"12318","Argos Shield","10000","2"
"12317","Flame Shield","30000","1"
"12319","Elm Shield +1","20000","0"
"12321","Ryl.Grd. Shield","22500","3"
"12324","Tower Shield","10000","0"
"12323","Scutum","20000","4"
"12325","Aspis +1","17500","0"
"12326","Kite Shield +1","30000","0"
"12328","Heater Shield +1","50000","0"
"12327","Buckler +1","30000","0"
"12330","Maple Shield +1","10000","0"
"12329","Leather Shield +1","20000","0"
"12331","Oak Shield +1","100","0"
"12333","Lauan Shield +1","5000","0"
"12334","Strong Shield","30000","0"
"12336","Ryl.Sqr. Shield","20000","4"
"12339","Scutum +1","45000","0"
"12338","Frost Shield","5000","3"
"12335","Targe +1","15000","0"
"12337","Decurion's Shield","20000","1"
"12340","Marine Shield","30000","1"
"12341","Tropical Shield","15000","0"
"12344","Master Shield","10000","0"
"12342","Lantern Shield","30000","1"
"12343","Faerie Shield","10000","0"
"12346","Dst. Shield +1","150000","0"
"12348","Serket Shield","5000","2"
"12349","Balance Buckler","20000","0"
"12350","Strike Shield","18000","2"
"12351","Astral Shield","70000","1"
"12347","Spiked Buckler","50000","1"
"12352","Round Shield +1","30000","0"
"12353","Gilt Buckler","40000","0"
"12354","Tower Shield +1","400000","0"
"12355","Diamond Shield +1","100000","0"
"12356","Viking Shield","20000","0"
"12357","Ice Shield +1","90000","1"
"12358","Ritter Shield +1","300000","0"
"12362","Highlander's Targe","20000","3"
"12363","Ptr.Prt. Shield","10000","0"
"12360","Tatami Shield","25000","0"
"12364","Nymph Shield","20000","0"
"12365","Nymph Shield +1","200000","0"
"12366","Ryl.Sqr. Shield +1","10000","2"
"12367","Ryl.Sqr. Shield +2","50000","0"
"12368","R.K. Shield +1","10000","0"
"12369","R.K. Shield +2","100000","0"
"12375","Light Buckler","5000","1"
"12372","Bastokan Targe","10000","0"
"12373","Republic Targe","20000","0"
"12376","T.K. Shield +1","20000","3"
"12377","T.K. Shield +2","30000","0"
"12378","Hard Shield","10000","11"
"12379","Holy Shield","50000","5"
"12380","Divine Shield","225000","0"
"12383","General's Shield","50000","7"
"12384","Admiral's Shield","90000","0"
"12385","Acheron Shield","20000","0"
"12386","Acheron Shield +1","200000","0"
"12387","Koenig Shield","80000","5"
"12388","Kaiser Shield","400000","0"
"12389","Mercenary's Targe","40000","0"
"12391","Healer's Shield","10000","1"
"12390","Wrestler's Aspis","19500","0"
"12392","Wizard's Shield","30000","0"
"12394","Pilferer's Aspis","20000","4"
"12393","Warlock's Shield","10000","0"
"12395","Varlet's Targe","20000","0"
"12396","Killer Targe","10000","1"
"12397","Trimmer's Aspis","5000","0"
"12399","Beater's Aspis","100000","5"
"12398","Singer's Shield","10000","2"
"12400","Ashigaru Targe","20000","2"
"12401","Genin Aspis","20000","2"
"12402","Wyvern Targe","10000","1"
"12403","Magician's Shield","20000","2"
"12404","Elegant Shield","40000","2"
"12405","Jennet Shield","10000","1"
"12406","Coated Shield","20000","2"
"12407","Palmerin's Shield","20000","2"
"12408","Absorbing Shield","20000","1"
"12410","Nms. Shield +1","150000","0"
"12409","Numinous Shield","20000","0"
"12411","Dominus Shield","20000","4"
"12412","Hoplon +1","30000","0"
"12413","Turtle Shield +1","20000","0"
"12414","Turtle Shield","20000","1"
"12415","Shell Shield","500","9"
"12416","Sallet","5000","1"
"12418","Gold Armet","40000","3"
"12417","Mythril Sallet","18000","2"
"12419","Darksteel Armet","50000","1"
"12420","Adaman Barbuta","70000","3"
"12422","Irn.Msk. Armet","40000","5"
"12423","Dst. Armet +1","200000","0"
"12424","Iron Mask","4000","7"
"12425","Silver Mask","10000","0"
"12426","Banded Helm","15000","2"
"12427","Bascinet","30000","0"
"12430","Ryl.Kgt. Bascinet","50000","1"
"12428","Celata","50000","0"
"12431","Ryl. Squire's Helm","10000","2"
"12432","Faceguard","1000","1"
"12433","Brass Mask","5000","0"
"12435","Coral Visor","20000","5"
"12437","Gavial Mask","10000","0"
"12436","Dragon Mask","95000","6"
"12438","Centurion's Visor","30000","2"
"12439","Bascinet +1","40000","0"
"12440","Leather Bandana","1000","6"
"12441","Lizard Helm","3000","1"
"12442","Studded Bandana","5000","9"
"12443","Cuir Bandana","5000","4"
"12444","Raptor Helm","10000","0"
"12445","Dusk Mask","30000","5"
"12446","Tiger Helm","10000","1"
"12447","Coeurl Mask","30000","0"
"12449","Brass Cap","3000","14"
"12448","Bronze Cap","2000","0"
"12451","Scorpion Mask","10000","0"
"12450","Padded Cap","5000","1"
"12452","Darksteel Cap","100000","2"
"12453","Coral Cap","30000","0"
"12454","Bone Mask","2000","4"
"12455","Beetle Mask","3000","2"
"12456","Hachimaki","1050","0"
"12457","Cotton Hachimaki","1000","0"
"12458","Soil Hachimaki","3000","2"
"12459","Zunari Kabuto","10000","0"
"12461","Scorpion Helm +1","100000","0"
"12460","Shinobi Hachigane","20000","3"
"12464","Headgear","1000","4"
"12463","Bronze Cap +1","3000","0"
"12465","Cotton Headgear","2000","1"
"12467","Wool Cap","5000","2"
"12466","Red Cap","5000","2"
"12468","Green Beret","30000","2"
"12469","War Beret","20000","1"
"12470","Mrc.Cpt. Headgear","30000","1"
"12471","Headgear +1","3000","0"
"12472","Circlet","2000","2"
"12473","Poet's Circlet","1000","10"
"12474","Wool Hat","50000","26"
"12476","Silk Hat","10000","1"
"12475","Velvet Hat","10000","1"
"12477","Noble's Crown","40000","1"
"12478","Tct.Mgc. Hat","20000","0"
"12479","Wool Hat +1","10000","0"
"12480","Lizard Helm +1","5000","0"
"12481","Cuir Bandana +1","9650","0"
"12482","Scorpion Mask +1","10000","0"
"12483","Aristocrat's Crown","100000","0"
"12485","Fungus Hat","10000","3"
"12484","Mrc. Hachimaki","20000","0"
"12486","Emperor Hairpin","800000","10"
"12487","Faceguard +1","10000","0"
"12489","Pixie Hairpin","30000","4"
"12490","Yasha Jinpachi","30000","1"
"12492","Fugacity Beret","20000","2"
"12493","Accord Hat","20000","4"
"12495","Silver Hairpin","15000","5"
"12494","Gold Hairpin","60000","2"
"12496","Copper Hairpin","10000","0"
"12497","Brass Hairpin","10000","0"
"12498","Cotton Headband","5000","3"
"12499","Flax Headband","10000","1"
"12500","Traveler's Hat","3000","0"
"12501","Monk's Headgear","4000","2"
"12502","Cmp. Eye Circlet","10000","0"
"12503","Silk Headband","10000","1"
"12504","Rainbow Headband","20000","1"
"12505","Bone Hairpin","1000","1"
"12506","Shell Hairpin","4000","2"
"12507","Horn Hairpin","10000","3"
"12509","Legionnaire's Cap","5000","3"
"12508","Coral Hairpin","30000","0"
"12510","Ryl.Ftm. Bandana","10000","4"
"12522","Rusty Cap","1000","1"
"12524","Iron Mask +1","10000","0"
"12525","Strong Cap","12000","0"
"12526","Copper Hairpin +1","10000","0"
"12527","Circlet +1","1800","0"
"12528","Brass Cap +1","5000","0"
"12529","Brass Hairpin +1","30000","0"
"12530","Sage's Circlet","10000","0"
"12531","Silver Hairpin +1","15000","1"
"12532","Brass Mask +1","10000","0"
"12533","Silver Mask +1","20000","0"
"12534","Hachimaki +1","5000","0"
"12535","Great Headgear","10000","1"
"12536","Erd. Headband","10000","0"
"12537","Ctn. Hachimaki +1","3000","0"
"12538","Red Cap +1","6000","0"
"12539","Soil Hachimaki +1","5000","0"
"12540","Alluring Headband","20000","0"
"12541","Wool Cap +1","10000","0"
"12542","Lth. Bandana +1","4000","0"
"12544","Breastplate","20000","3"
"12545","Mtl. Breastplate","40000","0"
"12546","Gold Cuirass","20000","1"
"12548","Adaman Cuirass","100000","2"
"12547","Darksteel Cuirass","200000","5"
"12550","Irn.Msk. Cuirass","40000","2"
"12552","Chainmail","20000","6"
"12553","Silver Mail","25000","0"
"12554","Banded Mail","10000","3"
"12555","Haubergeon","175000","2"
"12556","Hauberk","300000","2"
"12558","Ryl.Kgt. Chainmail","45000","5"
"12559","Ryl.Sqr. Chainmail","30000","5"
"12560","Scale Mail","3000","1"
"12561","Brass Scale Mail","20000","0"
"12563","Coral Scale Mail","30000","4"
"12564","Dragon Mail","110000","3"
"12565","Gavial Mail","20000","1"
"12567","Steam Scale Mail","25000","5"
"12566","Ctr. Scale Mail","50000","1"
"12569","Lizard Jerkin","20000","3"
"12570","Studded Vest","6000","4"
"12568","Leather Vest","5000","6"
"12571","Cuir Bouilli","100000","1"
"12572","Raptor Jerkin","70000","2"
"12573","Dusk Jerkin","60000","7"
"12574","Tiger Jerkin","40000","7"
"12575","Coeurl Jerkin","30000","0"
"12576","Bronze Harness","10000","1"
"12577","Brass Harness","1000","14"
"12578","Padded Armor","10000","0"
"12579","Scorpion Harness","80000","12"
"12580","Darksteel Harness","50000","4"
"12581","Coral Harness","30000","1"
"12582","Bone Harness","4000","2"
"12583","Beetle Harness","10000","5"
"12585","Cotton Dogi","5000","1"
"12584","Kenpogi","8000","2"
"12586","Soil Gi","10000","1"
"12588","Shinobi Gi","20000","1"
"12587","Hara-Ate","30000","4"
"12590","Power Gi","10000","1"
"12589","Scp. Brstplate +1","100000","0"
"12591","Doublet +1","20000","1"
"12592","Doublet","3000","6"
"12593","Cotton Doublet","12000","2"
"12594","Gambison","10000","1"
"12596","Battle Jupon","10000","0"
"12595","Wool Gambison","20000","5"
"12597","War Aketon","50000","2"
"12598","Mrc.Cpt. Doublet","100000","3"
"12600","Robe","1000","0"
"12599","Leather Vest +1","20000","0"
"12601","Linen Robe","2000","4"
"12602","Wool Robe","5000","2"
"12604","Silk Coat","32500","4"
"12603","Velvet Robe","10000","1"
"12606","Tct.Mgc. Coat","20000","0"
"12605","Noble's Tunic","100000","5"
"12607","Bronze Harness +1","10000","0"
"12608","Tunic","1000","9"
"12609","Black Tunic","10000","6"
"12610","Cloak","10000","0"
"12611","White Cloak","30000","0"
"12612","Silk Cloak","40000","3"
"12613","Jurfu Cloak","20000","0"
"12614","Cmb.Cst. Cloak","30000","3"
"12616","Tunic +1","10000","0"
"12617","War Shinobi Gi","80000","1"
"12615","Robe +1","10000","0"
"12618","Yasha Samue","20000","3"
"12620","Grim Cuirass +1","100000","0"
"12622","Juogi +1","6000000","0"
"12623","Yhel Jacket +1","1500000","0"
"12621","Scp. Breastplate","40000","2"
"12624","Cotton Dogi +1","10000","0"
"12625","Gambison +1","14500","0"
"12626","Linen Robe +1","10000","0"
"12627","Wool Robe +1","20000","0"
"12628","Battle Jupon +1","103000","0"
"12629","Lgn. Harness","10000","5"
"12630","Ryl.Ftm. Vest","10000","3"
"12651","White Cloak +1","30000","0"
"12654","Custom Tunic","40000","0"
"12652","Silk Coat +1","30000","0"
"12653","Mercenary's Gi","20000","1"
"12655","Custom Vest","50000","2"
"12656","Magna Jerkin","30000","1"
"12657","Magna Bodice","40000","5"
"12658","Wonder Kaftan","40000","0"
"12659","Savage Separates","50000","0"
"12660","Elder's Surcoat","30000","3"
"12661","Solid Mail","10000","1"
"12662","Chainmail +1","50000","0"
"12663","Strong Harness","20000","0"
"12664","Brass Harness +1","30000","0"
"12666","Silver Mail +1","50000","0"
"12665","Brs. Scale Mail +1","20000","0"
"12667","Banded Mail +1","50000","0"
"12668","Kenpogi +1","5000","0"
"12669","Great Doublet","30000","0"
"12670","Cloak +1","15000","0"
"12671","Soil Gi +1","10000","0"
